,Field1,Chronicle_Name,Alternative_Names,Category,Comments,Recogito_Names,URI,ID,Lat,Lon,Total_Instances,Year,Value,Province.Theme,Start,End
54924,54924,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5932,1,"AEGYPTUS
IOVIA",5796,5992
55276,55276,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5933,1,"AEGYPTUS
IOVIA",5796,5992
55296,55296,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5933,1,SYRIA COELE,5796,5992
55369,55369,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5933,1,EUROPA,5796,5992
55489,55489,Mopsuestia,NA,NA,NA,"Theatre, Misis - Mopsuestia",http://dare.ht.lu.se/places/24775,24775,36.95744543,35.62395842,6,5933,1,CILICIA,5796,5992
55648,55648,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5934,1,SYRIA COELE,5796,5992
55980,55980,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5935,1,"AEGYPTUS
IOVIA",5796,5992
56238,56238,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5935,1,TUSCIA ET UMBRIA,5796,5992
56684,56684,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5937,2,"AEGYPTUS
IOVIA",5796,5992
56704,56704,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5937,1,SYRIA COELE,5796,5992
56777,56777,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5937,8,EUROPA,5796,5992
56942,56942,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5937,1,TUSCIA ET UMBRIA,5796,5992
56978,56978,Smyrna,NA,NA,NA,Smyrna/Eurydikeia,http://pleiades.stoa.org/places/550893,550893,38.41905,27.1383,3,5937,2,ASIA,5796,5992
57294,57294,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5938,1,TUSCIA ET UMBRIA,5796,5992
57388,57388,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5939,1,"AEGYPTUS
IOVIA",5796,5992
57481,57481,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5939,2,EUROPA,5796,5992
57740,57740,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5940,3,"AEGYPTUS
IOVIA",5796,5992
57760,57760,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5940,1,SYRIA COELE,5796,5992
57820,57820,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5940,1,BITHYNIA,5796,5992
57833,57833,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5940,3,EUROPA,5796,5992
57855,57855,Dorylaion,NA,NA,NA,Dorylaion,http://pleiades.stoa.org/places/609367,609367,39.783301,30.517247,6,5940,1,PHRYGIA II,5796,5992
57864,57864,Ephesos,NA,NA,NA,Ephesus/Arsinoe(ia),http://pleiades.stoa.org/places/599612,599612,37.941944,27.339722,18,5940,1,ASIA,5796,5992
57893,57893,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5940,1,PALAESTINA,5796,5992
57998,57998,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5940,1,TUSCIA ET UMBRIA,5796,5992
58112,58112,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5941,2,SYRIA COELE,5796,5992
58185,58185,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5941,1,EUROPA,5796,5992
58207,58207,Dorylaion,NA,NA,NA,Dorylaion,http://pleiades.stoa.org/places/609367,609367,39.783301,30.517247,6,5941,1,PHRYGIA II,5796,5992
58216,58216,Ephesos,NA,NA,NA,Ephesus/Arsinoe(ia),http://pleiades.stoa.org/places/599612,599612,37.941944,27.339722,18,5941,3,ASIA,5796,5992
58350,58350,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5941,2,TUSCIA ET UMBRIA,5796,5992
58438,58438,Adrianople,NA,NA,NA,Edirne,http://sws.geonames.org/747712,747712,41.67719,26.55597,9,5942,2,HAEMIMONTUS,5796,5992
58464,58464,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5942,1,SYRIA COELE,5796,5992
58479,58479,Arkadioupolis,NA,NA,NA,Berg(o)ule/Arkadioupolis,http://pleiades.stoa.org/places/511185,511185,41.41621,27.36121,3,5942,1,EUROPA,5796,5992
58484,58484,Athyras,NA,NA,NA,Athyras,http://pleiades.stoa.org/places/511172,511172,41.034016,28.589971,1,5942,1,EUROPA,5796,5992
58535,58535,Constantia (Moesia),NA,NA,NA,Apulum,http://sws.geonames.org/680963,680963,46.066695,23.572315,1,5942,1,NA,NA,NA
58537,58537,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5942,2,EUROPA,5796,5992
58568,58568,Ephesos,NA,NA,NA,Ephesus/Arsinoe(ia),http://pleiades.stoa.org/places/599612,599612,37.941944,27.339722,18,5942,1,ASIA,5796,5992
58585,58585,Herakleia (Thrace),NA,NA,NA,Heraclea,http://pleiades.stoa.org/places/844944,844944,41.284722,31.414722,10,5942,1,BITHYNIA,5796,5992
58597,58597,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5942,3,PALAESTINA,5796,5992
58600,58600,Kallipolis,NA,NA,NA,Kallipolis,http://pleiades.stoa.org/places/599681,599681,36.991329,28.272289,1,5942,1,CARIA,5796,5992
58659,58659,Naissos,NA,NA,NA,Naissus,http://pleiades.stoa.org/places/207303,207303,43.3206,21.8927,1,5942,1,"MOESIA
SUPERIOR",5796,5992
58685,58685,Philippoupolis,NA,NA,"JT: Mango p. 160 n. 6: """"Philoppoupolis is Plovdiv""""",Philippopolis/Trimontium,https://pleiades.stoa.org/places/216927,216927,42.145589,24.749474,5,5942,1,THRACIA,5796,5992
58699,58699,Ratiaria/Ratiarna,NA,NA,NA,Ratiaria,http://pleiades.stoa.org/places/207376,207376,43.817397,22.904856,1,5942,1,"DACIA
RIPENSIS",5796,5992
58723,58723,Sestos,NA,NA,NA,Sestos,http://pleiades.stoa.org/places/501609,501609,40.21343,26.38916,1,5942,1,EUROPA,5796,5992
58796,58796,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5943,1,"AEGYPTUS
IOVIA",5796,5992
58816,58816,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5943,1,SYRIA COELE,5796,5992
58838,58838,Aurelia,NA,NA,NA,Aurelia,http://sws.geonames.org/3182681,3182681,42.1391,11.78713,1,5943,1,TUSCIA ET UMBRIA,5796,5992
58889,58889,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5943,2,EUROPA,5796,5992
58920,58920,Ephesos,NA,NA,NA,Ephesus/Arsinoe(ia),http://pleiades.stoa.org/places/599612,599612,37.941944,27.339722,18,5943,1,ASIA,5796,5992
58949,58949,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5943,1,PALAESTINA,5796,5992
59054,59054,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5943,4,TUSCIA ET UMBRIA,5796,5992
59077,59077,Sidema/Sidyma,NA,NA,NA,Sidyma,http://pleiades.stoa.org/places/639108,639108,36.41025,29.191694,1,5943,1,"LYCIA ET
PAMPHYLIA",5796,5992
59148,59148,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5944,1,"AEGYPTUS
IOVIA",5796,5992
59228,59228,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5944,1,BITHYNIA,5796,5992
59272,59272,Ephesos,NA,NA,NA,Ephesus/Arsinoe(ia),http://pleiades.stoa.org/places/599612,599612,37.941944,27.339722,18,5944,1,ASIA,5796,5992
59278,59278,Gangra,NA,NA,NA,Gangra,http://pleiades.stoa.org/places/844926,844926,40.5959,33.62734,3,5944,1,PAPHLAGONIA,5796,5992
59301,59301,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5944,1,PALAESTINA,5796,5992
59500,59500,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5945,3,"AEGYPTUS
IOVIA",5796,5992
59520,59520,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5945,2,SYRIA COELE,5796,5992
59530,59530,Aquileia,NA,NA,NA,Aquileia,http://pleiades.stoa.org/places/187290,187290,45.769631,13.370946,1,5945,1,"VENETIA ET
HISTRIA",5796,5992
59580,59580,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5945,1,BITHYNIA,5796,5992
59593,59593,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5945,2,EUROPA,5796,5992
59653,59653,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5945,7,PALAESTINA,5796,5992
59730,59730,Pelusium,NA,NA,NA,Pelusium,http://pleiades.stoa.org/places/727192,727192,31.042265,32.540631,1,5945,1,"AEGYPTUS
HERCULIA",5796,5992
59758,59758,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5945,1,TUSCIA ET UMBRIA,5796,5992
59793,59793,Skythopolis,NA,NA,NA,Bet She’an,http://sws.geonames.org/295435,295435,32.49728,35.49632,3,5945,1,PALAESTINA,5796,5992
59872,59872,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5946,1,SYRIA COELE,5796,5992
60110,60110,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5946,1,TUSCIA ET UMBRIA,5796,5992
60357,60357,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5947,2,PALAESTINA,5796,5992
60462,60462,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5947,8,TUSCIA ET UMBRIA,5796,5992
60576,60576,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5948,1,SYRIA COELE,5796,5992
60643,60643,Classe,NA,NA,NA,Classe,http://sws.geonames.org/3178555,3178555,44.37955,12.23654,1,5948,1,"AEMILIA ET
LIGURIA",5796,5992
60801,60801,Placentia (Gaul),NA,NA,NA,Placentia,http://pleiades.stoa.org/places/383741,383741,45.052752,9.696586,1,5948,1,"AEMILIA ET
LIGURIA",5796,5992
60812,60812,Ravenna,NA,NA,NA,"Battistero Neoniano, Ravenna",http://dare.ht.lu.se/places/42595,42595,44.415556,12.197222,10,5948,1,"AEMILIA ET
LIGURIA",5796,5992
60908,60908,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5949,2,"AEGYPTUS
IOVIA",5796,5992
60988,60988,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5949,1,BITHYNIA,5796,5992
61260,61260,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5950,7,"AEGYPTUS
IOVIA",5796,5992
61280,61280,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5950,2,SYRIA COELE,5796,5992
61340,61340,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5950,1,BITHYNIA,5796,5992
61353,61353,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5950,1,EUROPA,5796,5992
61413,61413,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5950,1,PALAESTINA,5796,5992
61518,61518,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5950,1,TUSCIA ET UMBRIA,5796,5992
61549,61549,Sirmium/Sermium,NA,NA,NA,"Circus, Sremska Mitrovica",http://pleiades.stoa.org/places/207447,207447,44.96775,19.61028,3,5950,1,"PANNONIA
INFERIOR",5796,5992
61612,61612,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5951,1,"AEGYPTUS
IOVIA",5796,5992
61705,61705,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5951,1,EUROPA,5796,5992
61964,61964,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5952,1,"AEGYPTUS
IOVIA",5796,5992
62044,62044,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5952,2,BITHYNIA,5796,5992
62316,62316,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5953,1,"AEGYPTUS
IOVIA",5796,5992
62469,62469,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5953,1,PALAESTINA,5796,5992
62761,62761,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5954,1,EUROPA,5796,5992
63326,63326,Tartion,NA,NA,NA,Dertona,http://pleiades.stoa.org/places/383633,383633,44.8972,8.8655,1,5955,1,"AEMILIA ET
LIGURIA",5796,5992
63372,63372,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5956,2,"AEGYPTUS
IOVIA",5796,5992
63392,63392,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5956,6,SYRIA COELE,5796,5992
63395,63395,Apameia,NA,NA,NA,[Khuvar]/Choara/Apameia (Rhagiane)?,http://pleiades.stoa.org/places/942286,942286,35.286884,52.497326,9,5956,1,NA,NA,NA
63452,63452,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5956,1,BITHYNIA,5796,5992
63465,63465,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5956,2,EUROPA,5796,5992
63525,63525,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5956,1,PALAESTINA,5796,5992
63630,63630,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5956,1,TUSCIA ET UMBRIA,5796,5992
63724,63724,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5957,2,"AEGYPTUS
IOVIA",5796,5992
63733,63733,Anaplous on Bosphorus,NA,NA,NA,Anaplous?/Promotou?,http://pleiades.stoa.org/places/520958,520958,41.067883,29.043018,3,5957,1,EUROPA,5796,5992
63982,63982,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5957,2,TUSCIA ET UMBRIA,5796,5992
64076,64076,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5958,1,"AEGYPTUS
IOVIA",5796,5992
64096,64096,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5958,1,SYRIA COELE,5796,5992
64169,64169,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5958,1,EUROPA,5796,5992
64229,64229,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5958,1,PALAESTINA,5796,5992
64334,64334,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5958,1,TUSCIA ET UMBRIA,5796,5992
64428,64428,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5959,2,"AEGYPTUS
IOVIA",5796,5992
64511,64511,Chersaion (Chaireon),NA,NA,"JT: Where a canal begins outside Alexandria near Koprion. Identifying as CHAIREON based on Isabelle Hairy (p. 249) = Chairoun or (p.262) in Prokopios as Chaireou. Also on a collaborating inscription, see: Juidith McKenzie, The Architecture of Alexandria in Egypt, c. 300 BC to AD 700 (2011) p. 250 and p. 401 note 113",Schedia/Chaireon/Menelais?,https://pleiades.stoa.org/places/727221,727221,31.13965,30.192032,1,5959,1,"AEGYPTUS
IOVIA",5796,5992
64600,64600,Kopreon,NA,NA,NA,Lepreon,http://pleiades.stoa.org/places/570423,570423,37.439599,21.724777,1,5959,1,ACHAIA,5796,5992
64800,64800,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5960,1,SYRIA COELE,5796,5992
64873,64873,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5960,2,EUROPA,5796,5992
65132,65132,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5961,1,"AEGYPTUS
IOVIA",5796,5992
65152,65152,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5961,1,SYRIA COELE,5796,5992
65210,65210,Carthage,NA,NA,NA,Carthage,http://sws.geonames.org/2468245,2468245,36.86108,10.33161,69,5961,1,"AFRICA
PROCONSULARIS",5796,5992
65742,65742,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5962,1,TUSCIA ET UMBRIA,5796,5992
65761,65761,Serdica,NA,NA,NA,Serdica,http://pleiades.stoa.org/places/207439,207439,42.6976489,23.3221545,6,5962,1,"DACIA
MEDITERRANEA",5796,5992
65956,65956,Edessa,NA,NA,NA,Edessa/Antiochia ad Callirhoem,https://pleiades.stoa.org/places/658457,658457,37.1625575,38.781432,30,5963,1,OSRHOENE,5796,5992
66160,66160,Tripolis (Africa),NA,NA,NA,Tripoli,http://sws.geonames.org/2210247,2210247,32.87519,13.18746,9,5963,1,TRIPOLITANA,5796,5992
66188,66188,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5964,1,"AEGYPTUS
IOVIA",5796,5992
66208,66208,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5964,1,SYRIA COELE,5796,5992
66268,66268,Chalcedon,NA,NA,NA,Chalcedon,http://pleiades.stoa.org/places/520988,520988,40.983393,29.025789,74,5964,1,BITHYNIA,5796,5992
66281,66281,Constantinople,"in the year 5810, 5812, 5815, 5816, 5827, 5837, 5849, it's called Byzantium and in the year 5821, 5876 it's called New Rome",NA,NA,Constantinopolis,http://pleiades.stoa.org/places/520998,520998,41.012379,28.975926,543,5964,3,EUROPA,5796,5992
66341,66341,Jerusalem,NA,NA,NA,Ierusalem/Hierosolyma/Col. Aelia Capitolina,http://pleiades.stoa.org/places/687928,687928,31.776667,35.234167,208,5964,4,PALAESTINA,5796,5992
66446,66446,Rome,NA,NA,NA,Roma,http://pleiades.stoa.org/places/423025,423025,41.89262,12.4843457,288,5964,4,TUSCIA ET UMBRIA,5796,5992
66540,66540,Alexandria,NA,NA,NA,Alexandria,http://pleiades.stoa.org/places/727070,727070,31.195371,29.904133,276,5965,1,"AEGYPTUS
IOVIA",5796,5992
66560,66560,Antioch (Syria),NA,NA,NA,Antiochia/Theoupolis,http://pleiades.stoa.org/places/658381,658381,36.200663,36.165318,280,5965,1,SYRIA COELE,5796,5992
